Time,RSRP,RSRQ,RSSI,SINR Rx[0],SINR Rx[1],Cycles,Test KPI type,Test KPI best,Test KPI worst,Test KPI avg,Intermediate KPI,Lat,Long
2017-12-06 12:45:58.930,-99.3,-4.7,-84.5,22.3,19.1,1/5,,,,,4191,55.052804,9.784167
2017-12-06 12:45:59.325,-98.4,0.3,-86,26.9,19.7,1/5,,,,,4191,55.052804,9.784167
2017-12-06 12:46:00.605,-98.6,-0.2,-86.2,26.8,19,1/5,,,,,4191,55.052804,9.784167
2017-12-06 12:46:00.990,-98.6,-0.2,-86.2,26.8,19,1/5,,,,,1033,55.052804,9.784167
2017-12-06 12:46:01.890,-98.7,-2.2,-84.5,25.7,18.5,1/5,,,,,1033,55.052804,9.784167
2017-12-06 12:46:03.35,-98.7,-2.2,-84.5,25.7,18.5,1/5,,,,,752,55.052804,9.784167
2017-12-06 12:46:03.175,-98.7,0.3,-86.8,26.2,19.2,1/5,,,,,752,55.052804,9.784167
2017-12-06 12:46:04.455,-99.1,0.3,-88.8,25.9,17.5,1/5,,,,,752,55.052804,9.784167
2017-12-06 12:46:05.10,-99.1,0.3,-88.8,25.9,17.5,1/5,,,,,2847,55.052804,9.784167
2017-12-06 12:46:05.715,-100.1,-0.4,-92,24.1,18.3,1/5,,,,,2847,55.052804,9.784167
2017-12-06 12:46:07.5,-99.7,1.1,-91.8,23.8,17.8,1/5,,,,,2847,55.052804,9.784167
2017-12-06 12:46:07.15,-99.7,1.1,-91.8,23.8,17.8,1/5,,,,,2140,55.052804,9.784167
2017-12-06 12:46:08.300,-99.7,0.3,-91,25.1,18.2,1/5,,,,,2140,55.052804,9.784167
2017-12-06 12:46:09.20,-99.7,0.3,-91,25.1,18.2,1/5,,,,,2002,55.052804,9.784167
2017-12-06 12:46:09.580,-99.2,-8.4,-80.5,24.9,18,1/5,,,,,2002,55.052804,9.784167
2017-12-06 12:46:10.855,-99.3,-3.9,-85.3,25.2,17.4,1/5,,,,,2002,55.052804,9.784167
2017-12-06 12:46:11.30,-99.3,-3.9,-85.3,25.2,17.4,1/5,,,,,1531,55.052804,9.784167
2017-12-06 12:46:12.90,-99,-1.2,-86.8,26,17.1,1/5,,,,,1531,55.052804,9.784167
2017-12-06 12:46:13.135,-99,-1.2,-86.8,26,17.1,1/5,,,,,1061,55.052804,9.784167
2017-12-06 12:46:13.410,-99.8,-11.7,-79.2,11.8,10.9,1/5,,,,,1061,55.052804,9.784167
2017-12-06 12:46:14.670,-99.5,0.1,-90.3,25.2,17.9,1/5,,,,,1061,55.052804,9.784167
2017-12-06 12:46:15.45,-99.5,0.1,-90.3,25.2,17.9,1/5,,,,,1506,55.052804,9.784167
2017-12-06 12:46:15.970,-99.8,0.3,-91.5,25.3,17.8,1/5,,,,,1506,55.052804,9.784167
2017-12-06 12:46:17.45,-99.8,0.3,-91.5,25.3,17.8,1/5,,,,,1393,55.052804,9.784167
2017-12-06 12:46:17.225,-99.6,-0.2,-90,14.9,13.7,1/5,,,,,1393,55.052804,9.784167
2017-12-06 12:46:18.530,-99.9,0.1,-91.8,25,18.4,1/5,,,,,1393,55.052804,9.784167
2017-12-06 12:46:19.220,-99.9,0.1,-91.8,25,18.4,1/5,,,,,1377,55.052804,9.784167
2017-12-06 12:46:19.810,-99.8,0.1,-91.2,24.7,18.6,1/5,,,,,1377,55.052804,9.784167
2017-12-06 12:46:21.95,-100.2,0.1,-92.8,22.3,17.8,1/5,,,,,1377,55.052804,9.784167
2017-12-06 12:46:21.225,-100.2,0.1,-92.8,22.3,17.8,1/5,,,,,46,55.052804,9.784167
2017-12-06 12:46:22.320,-100.5,0.8,-94.5,22.2,18.1,1/5,,,,,46,55.052804,9.784167
2017-12-06 12:46:23.205,-100.5,0.8,-94.5,22.2,18.1,1/5,,,,,0,55.052804,9.784167
2017-12-06 12:46:23.635,-100.1,0.6,-92.8,23.7,19,1/5,,,,,0,55.052804,9.784167
2017-12-06 12:46:24.935,-100.2,0.3,-93,24.7,18.5,1/5,,,,,0,55.052804,9.784167
2017-12-06 12:46:26.215,-100,0.3,-92.2,23.5,18.4,1/5,,,,,0,55.052804,9.784167
2017-12-06 12:46:27.265,-100,0.3,-92.2,23.5,18.4,1/5,,,,,359,55.052804,9.784167
2017-12-06 12:46:27.440,-100.1,0.6,-93,22.3,18.3,1/5,,,,,359,55.052804,9.784167
2017-12-06 12:46:28.780,-100,-12.2,-79.8,22.2,18.2,1/5,,,,,359,55.052804,9.784167
2017-12-06 12:46:29.190,-100,-12.2,-79.8,22.2,18.2,1/5,,,,,359,55.052803,9.784167
2017-12-06 12:46:29.270,-100,-12.2,-79.8,22.2,18.2,1/5,,,,,2427,55.052803,9.784167
2017-12-06 12:46:30.45,-99.9,-0.2,-91.2,13.2,12.6,1/5,,,,,2427,55.052803,9.784167
2017-12-06 12:46:30.245,-99.9,-0.2,-91.2,13.2,12.6,1/5,,,,,2427,55.052803,9.784166
2017-12-06 12:46:31.275,-99.9,-0.2,-91.2,13.2,12.6,1/5,,,,,716,55.052803,9.784166
2017-12-06 12:46:31.295,-100,0.3,-92.2,24.7,19,1/5,,,,,716,55.052803,9.784166
2017-12-06 12:46:32.570,-100.4,-4.9,-88.5,21.9,17.5,1/5,,,,,716,55.052803,9.784166
2017-12-06 12:46:33.300,-100.4,-4.9,-88.5,21.9,17.5,1/5,,,,,405,55.052803,9.784166
2017-12-06 12:46:33.890,-100.2,0.3,-93,23.5,17.7,1/5,,,,,405,55.052803,9.784166
2017-12-06 12:46:35.175,-101,0.1,-96,24.1,18.8,1/5,,,,,405,55.052803,9.784166
2017-12-06 12:46:35.300,-101,0.1,-96,24.1,18.8,1/5,,,,,1160,55.052803,9.784166
2017-12-06 12:46:36.425,-100.4,-2.2,-91,24.7,18.9,1/5,,,,,1160,55.052803,9.784166
2017-12-06 12:46:37.380,-100.4,-2.2,-91,24.7,18.9,1/5,,,,,1496,55.052803,9.784166
2017-12-06 12:46:37.725,-99.8,-0.9,-90,21.7,17.2,1/5,,,,,1496,55.052803,9.784166
2017-12-06 12:46:39.15,-100.2,0.1,-92.8,25,18.1,1/5,,,,,1496,55.052803,9.784166
2017-12-06 12:46:39.315,-100.2,0.1,-92.8,25,18.1,1/5,,,,,393,55.052803,9.784166
2017-12-06 12:46:40.295,-100.3,0.3,-93.5,24.6,19.6,1/5,,,,,393,55.052803,9.784166
2017-12-06 12:46:41.330,-100.3,0.3,-93.5,24.6,19.6,1/5,,,,,0,55.052803,9.784166
2017-12-06 12:46:41.535,-100.3,0.8,-93.8,23.5,18.5,1/5,,,,,0,55.052803,9.784166
2017-12-06 12:46:42.230,-100.3,0.8,-93.8,23.5,18.5,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:42.855,-100.8,0.1,-95,24.1,18.2,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:44.135,-100.3,0.3,-93.8,24.4,18.9,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:45.370,-100.8,0.3,-95.3,24,17.1,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:46.680,-99.8,0.8,-91.8,21.5,17.7,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:47.975,-102.1,0.6,-100.5,22.8,22.9,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:49.240,-98.3,-2.7,-82.5,22.3,19.4,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:50.380,-98,0.3,-84.2,25.2,20.9,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:50.890,-98.5,-0.9,-84.7,23.7,20.4,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:51.325,-98.3,0.2,-85,25.2,20.8,1/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:51.385,-98.3,0.2,-85,25.2,20.8,2/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:51.850,-98.1,1.2,-85.6,23.5,20.1,2/5,,,,,0,55.052803,9.784167
2017-12-06 12:46:52.185,-98.1,1.2,-85.6,23.5,20.1,2/5,,,,,0,55.052803,9.784168
2017-12-06 12:46:52.395,-98.5,-3,-79.9,23.5,20.5,2/5,,,,,0,55.052803,9.784168
2017-12-06 12:46:52.910,-98.6,-4.4,-73.6,24.5,20.7,2/5,,,,,0,55.052803,9.784168
2017-12-06 12:46:53.190,-98.6,-4.4,-73.6,24.5,20.7,2/5,,,,,0,55.052804,9.784168
2017-12-06 12:46:53.390,-98.1,-8.7,-69.6,25.5,21.2,2/5,,,,,0,55.052804,9.784168
2017-12-06 12:46:53.905,-98,-7.2,-70.5,24.4,20.4,2/5,,,,,0,55.052804,9.784168
2017-12-06 12:46:54.35,-98,-7.2,-70.5,24.4,20.4,2/5,,,,,25026,55.052804,9.784168
2017-12-06 12:46:54.400,-98.4,-8.1,-68.8,23,19.7,2/5,,,,,25026,55.052804,9.784168
2017-12-06 12:46:54.880,-101.5,-18.9,-78.2,21.4,19.9,2/5,,,,,25026,55.052804,9.784168
2017-12-06 12:46:55.400,-102.9,-18.6,-84.1,20.4,20.2,2/5,,,,,25026,55.052804,9.784168
2017-12-06 12:46:55.915,-101.8,-19.2,-79.4,19.8,20.9,2/5,,,,,25026,55.052804,9.784168
2017-12-06 12:46:56.40,-101.8,-19.2,-79.4,19.8,20.9,2/5,,,,,87638,55.052804,9.784168
2017-12-06 12:46:56.195,-101.8,-19.2,-79.4,19.8,20.9,2/5,,,,,87638,55.052804,9.784169
2017-12-06 12:46:56.385,-100.3,-19,-73,21,21.1,2/5,,,,,87638,55.052804,9.784169
2017-12-06 12:46:56.910,-100.4,-18.6,-71.2,22.3,21.2,2/5,,,,,87638,55.052804,9.784169
2017-12-06 12:46:57.395,-98.2,-18.3,-66.4,24.2,21.4,2/5,,,,,87638,55.052804,9.784169
2017-12-06 12:46:57.990,-98.2,-18.4,-66,23.1,20.9,2/5,,,,,87638,55.052804,9.784169
2017-12-06 12:46:58.95,-98.2,-18.4,-66,23.1,20.9,2/5,,,,,87778,55.052804,9.784169
2017-12-06 12:46:58.510,-98,-18.6,-65.4,25.3,22.4,2/5,,,,,87778,55.052804,9.784169
2017-12-06 12:46:58.990,-98,-19,-63.9,24.6,21.7,2/5,,,,,87778,55.052804,9.784169
2017-12-06 12:46:59.480,-98.3,-18.2,-66.8,25.1,22.2,2/5,,,,,87778,55.052804,9.784169
2017-12-06 12:47:00.45,-98.3,-18.2,-66.8,25.1,22.2,2/5,,,,,100642,55.052804,9.784169
2017-12-06 12:47:00.70,-98.3,-13.6,-65.6,24.8,22.2,2/5,,,,,100642,55.052804,9.784169
2017-12-06 12:47:00.550,-98.1,-19.1,-64.3,22.7,20.5,2/5,,,,,100642,55.052804,9.784169
2017-12-06 12:47:01.70,-98.3,-19,-65.8,25,22.5,2/5,,,,,100642,55.052804,9.784169
2017-12-06 12:47:01.650,-98.4,-18.7,-66.9,23.3,21.3,2/5,,,,,100642,55.052804,9.784169
2017-12-06 12:47:02.45,-98.4,-18.7,-66.9,23.3,21.3,2/5,,,,,99588,55.052804,9.784169
2017-12-06 12:47:02.115,-98.6,-13.4,-67.3,22.3,20.1,2/5,,,,,99588,55.052804,9.784169
2017-12-06 12:47:02.185,-98.6,-13.4,-67.3,22.3,20.1,2/5,,,,,99588,55.052804,9.78417
2017-12-06 12:47:02.630,-98.8,-18.9,-67.8,23.6,21.8,2/5,,,,,99588,55.052804,9.78417
2017-12-06 12:47:03.155,-98.8,-18.7,-68.3,22.8,21.1,2/5,,,,,99588,55.052804,9.78417
2017-12-06 12:47:03.635,-98.7,-18.6,-67.8,22.9,21.1,2/5,,,,,99588,55.052804,9.78417
2017-12-06 12:47:04.90,-98.7,-18.6,-67.8,22.9,21.1,2/5,,,,,101432,55.052804,9.78417
2017-12-06 12:47:04.150,-98.7,-18.9,-67.7,24.6,22.1,2/5,,,,,101432,55.052804,9.78417
2017-12-06 12:47:04.665,-98.5,-18.9,-66.7,24.3,21.8,2/5,,,,,101432,55.052804,9.78417
2017-12-06 12:47:05.150,-98.1,-18.9,-64.9,24.8,22.5,2/5,,,,,101432,55.052804,9.78417
2017-12-06 12:47:05.670,-98.2,-19.1,-64.6,24.6,22.4,2/5,,,,,101432,55.052804,9.78417
2017-12-06 12:47:06.90,-98.2,-19.1,-64.6,24.6,22.4,2/5,,,,,91624,55.052804,9.78417
2017-12-06 12:47:06.185,-99.1,-19.1,-68.6,23.8,22.1,2/5,,,,,91624,55.052804,9.78417
2017-12-06 12:47:06.665,-100.8,-18.7,-76.1,22.5,21.8,2/5,,,,,91624,55.052804,9.78417
2017-12-06 12:47:07.195,-99,-18.5,-69.2,24.2,22.2,2/5,,,,,91624,55.052804,9.78417
2017-12-06 12:47:07.670,-98.6,-18.3,-67.6,24.8,23.1,2/5,,,,,91624,55.052804,9.78417
2017-12-06 12:47:08.90,-98.6,-18.3,-67.6,24.8,23.1,2/5,,,,,94136,55.052804,9.78417
2017-12-06 12:47:08.185,-98.6,-18.3,-67.6,24.8,23.1,2/5,,,,,94136,55.052803,9.784171
2017-12-06 12:47:08.195,-98.7,-13.5,-67,25,23.2,2/5,,,,,94136,55.052803,9.784171
2017-12-06 12:47:08.710,-99,-19.1,-68.7,24.4,22.7,2/5,,,,,94136,55.052803,9.784171
2017-12-06 12:47:09.200,-99,-18.8,-68.9,24.3,23,2/5,,,,,94136,55.052803,9.784171
2017-12-06 12:47:09.715,-98.7,-18.5,-68.3,23.3,21.1,2/5,,,,,94136,55.052803,9.784171
2017-12-06 12:47:10.155,-98.7,-18.5,-68.3,23.3,21.1,2/5,,,,,98568,55.052803,9.784171
2017-12-06 12:47:10.190,-98.7,-18.5,-68,24.4,22.1,2/5,,,,,98568,55.052803,9.784171
2017-12-06 12:47:10.710,-98.3,-18.4,-66.4,24.5,22.5,2/5,,,,,98568,55.052803,9.784171
2017-12-06 12:47:11.235,-98.5,-18.8,-67,24.5,22.6,2/5,,,,,98568,55.052803,9.784171
2017-12-06 12:47:11.745,-98.4,-18.4,-66.9,22.6,20.4,2/5,,,,,98568,55.052803,9.784171
2017-12-06 12:47:12.155,-98.4,-18.4,-66.9,22.6,20.4,2/5,,,,,90214,55.052803,9.784171
2017-12-06 12:47:12.235,-98.8,-18.7,-68.2,23,20.6,2/5,,,,,90214,55.052803,9.784171
2017-12-06 12:47:12.745,-98.6,-18.7,-67.5,24.5,22.3,2/5,,,,,90214,55.052803,9.784171
2017-12-06 12:47:13.225,-98.6,-18.8,-67.5,22.3,21.1,2/5,,,,,90214,55.052803,9.784171
2017-12-06 12:47:13.745,-98.5,-19,-66.6,24.5,21.6,2/5,,,,,90214,55.052803,9.784171
2017-12-06 12:47:14.155,-98.5,-19,-66.6,24.5,21.6,2/5,,,,,90784,55.052803,9.784171
2017-12-06 12:47:14.240,-99,-19.1,-68.8,24.5,22.8,2/5,,,,,90784,55.052803,9.784171
2017-12-06 12:47:14.795,-99.6,-10.1,-73,24.1,22.7,2/5,,,,,90784,55.052803,9.784171
2017-12-06 12:47:15.325,-99.7,-18.4,-72.2,23.9,22.4,2/5,,,,,90784,55.052803,9.784171
2017-12-06 12:47:15.835,-99.4,-18.6,-69.7,23.9,22.5,2/5,,,,,90784,55.052803,9.784171
2017-12-06 12:47:16.270,-99.4,-18.6,-69.7,23.9,22.5,2/5,,,,,99989,55.052803,9.784171
2017-12-06 12:47:16.310,-99.5,-18.8,-71,24,22.1,2/5,,,,,99989,55.052803,9.784171
2017-12-06 12:47:16.920,-99.5,-18.1,-71.1,22,20.2,2/5,,,,,99989,55.052803,9.784171
2017-12-06 12:47:17.390,-102.6,-18.5,-82.2,21.6,21.2,2/5,,,,,99989,55.052803,9.784171
2017-12-06 12:47:17.910,-101,-18.6,-76.6,22.8,21.2,2/5,,,,,99989,55.052803,9.784171
2017-12-06 12:47:18.200,-101,-18.6,-76.6,22.8,21.2,2/5,,,,,95633,55.052803,9.784171
2017-12-06 12:47:18.430,-100,-18.6,-73,24.1,20.6,2/5,,,,,95633,55.052803,9.784171
2017-12-06 12:47:18.915,-101.3,-18.3,-78.3,22.3,22,2/5,,,,,95633,55.052803,9.784171
2017-12-06 12:47:19.430,-101,-18.7,-76.7,22.5,22.3,2/5,,,,,95633,55.052803,9.784171
2017-12-06 12:47:19.915,-100.5,-18.7,-74.9,23.3,22.5,2/5,,,,,95633,55.052803,9.784171
2017-12-06 12:47:20.200,-100.5,-18.7,-74.9,23.3,22.5,2/5,,,,,88847,55.052803,9.784171
2017-12-06 12:47:20.435,-99.6,-18.7,-71.5,23.2,21.3,2/5,,,,,88847,55.052803,9.784171
2017-12-06 12:47:20.960,-101.6,-19.5,-77.3,21.4,21.1,2/5,,,,,88847,55.052803,9.784171
2017-12-06 12:47:21.430,-104.3,-18.9,-87.3,20,20.6,2/5,,,,,88847,55.052803,9.784171
2017-12-06 12:47:21.950,-105.2,-18.9,-93.2,18.7,17.1,2/5,,,,,88847,55.052803,9.784171
2017-12-06 12:47:22.295,-105.2,-18.9,-93.2,18.7,17.1,2/5,,,,,88717,55.052803,9.784171
2017-12-06 12:47:22.430,-104.2,-19.4,-88.5,19.5,14,2/5,,,,,88717,55.052803,9.784171
2017-12-06 12:47:22.920,-105.7,-19,-94.6,19,15.8,2/5,,,,,88717,55.052803,9.784171
2017-12-06 12:47:23.430,-106.6,-19.1,-97.9,18.2,17.8,2/5,,,,,88717,55.052803,9.784171
2017-12-06 12:47:24.10,-106.8,-18.9,-96.2,18.1,19.1,2/5,,,,,88717,55.052803,9.784171
2017-12-06 12:47:24.255,-106.8,-18.9,-96.2,18.1,19.1,2/5,,,,,78952,55.052803,9.784171
2017-12-06 12:47:24.480,-107.3,-21.8,-96,16.6,18.4,2/5,,,,,78952,55.052803,9.784171
2017-12-06 12:47:25.10,-107,-19.4,-96.4,17.6,18.9,2/5,,,,,78952,55.052803,9.784171
2017-12-06 12:47:25.205,-107,-19.4,-96.4,17.6,18.9,2/5,,,,,78952,55.052803,9.784172
2017-12-06 12:47:25.525,-107.5,-23.8,-96.6,16.8,19.1,2/5,,,,,78952,55.052803,9.784172
2017-12-06 12:47:26.80,-107.4,-18.3,-100.7,16.9,17.3,2/5,,,,,78952,55.052803,9.784172
2017-12-06 12:47:26.260,-107.4,-18.3,-100.7,16.9,17.3,2/5,,,,,63967,55.052803,9.784172
2017-12-06 12:47:26.610,-107,-18.4,-100.8,17.8,17.3,2/5,,,,,63967,55.052803,9.784172
2017-12-06 12:47:27.140,-106.3,-18.3,-98.5,18.5,17.9,2/5,,,,,63967,55.052803,9.784172
2017-12-06 12:47:27.645,-107.1,-18.3,-99.6,17.7,18.2,2/5,,,,,63967,55.052803,9.784172
2017-12-06 12:47:28.125,-108.1,-24.2,-98.1,16.1,18.5,2/5,,,,,63967,55.052803,9.784172
2017-12-06 12:47:28.455,-108.1,-24.2,-98.1,16.1,18.5,2/5,,,,,68539,55.052803,9.784172
2017-12-06 12:47:28.650,-107.7,-25.4,-96.9,16.2,18.9,2/5,,,,,68539,55.052803,9.784172
2017-12-06 12:47:29.180,-106.5,-18.2,-97.2,18.2,18.6,2/5,,,,,68539,55.052803,9.784172
2017-12-06 12:47:29.695,-107.8,-19.9,-99.6,16,16.9,2/5,,,,,68539,55.052803,9.784172
2017-12-06 12:47:30.165,-109,-21.8,-102.3,14.6,15.7,2/5,,,,,68539,55.052803,9.784172
2017-12-06 12:47:30.570,-109,-21.8,-102.3,14.6,15.7,2/5,,,,,65570,55.052803,9.784172
2017-12-06 12:47:30.685,-107.9,-18.7,-101.2,16.9,17.9,2/5,,,,,65570,55.052803,9.784172
2017-12-06 12:47:31.100,-107.8,-20.3,-99.3,16.4,17,2/5,,,,,65570,55.052803,9.784172
2017-12-06 12:47:31.725,-106.6,-18.5,-97.9,17.9,17.2,2/5,,,,,65570,55.052803,9.784172
2017-12-06 12:47:32.215,-105.4,-18.3,-93.2,19.3,15,2/5,,,,,65570,55.052803,9.784172
2017-12-06 12:47:32.460,-105.4,-18.3,-93.2,19.3,15,2/5,,,,,64181,55.052803,9.784172
2017-12-06 12:47:32.725,-104.5,-18.5,-90.8,19.5,15.3,2/5,,,,,64181,55.052803,9.784172
2017-12-06 12:47:33.205,-105.2,-18.5,-93.5,19.6,14.1,2/5,,,,,64181,55.052803,9.784172
2017-12-06 12:47:33.735,-104.9,-18.7,-92.4,18.8,13.9,2/5,,,,,64181,55.052803,9.784172
2017-12-06 12:47:34.245,-105.6,-18.6,-95.4,18.6,12.8,2/5,,,,,64181,55.052803,9.784172
2017-12-06 12:47:34.735,-105.6,-18.6,-95.4,18.6,12.8,2/5,,,,,57078,55.052803,9.784172
2017-12-06 12:47:34.765,-104,-18.1,-89.3,20,14.7,2/5,,,,,57078,55.052803,9.784172
2017-12-06 12:47:35.250,-104.5,-18.8,-91.1,19.3,14.9,2/5,,,,,57078,55.052803,9.784172
2017-12-06 12:47:35.770,-103.9,-18.3,-89,19.9,15,2/5,,,,,57078,55.052803,9.784172
2017-12-06 12:47:36.245,-104.1,-18.6,-88.8,19.9,13.9,2/5,,,,,57078,55.052803,9.784172
2017-12-06 12:47:36.785,-104.1,-18.6,-88.8,19.9,13.9,2/5,,,,,62478,55.052803,9.784172
2017-12-06 12:47:36.805,-105.1,-19,-92.9,19.1,13.9,2/5,,,,,62478,55.052803,9.784172
2017-12-06 12:47:37.330,-104.8,-19,-91.9,19.2,15.6,2/5,,,,,62478,55.052803,9.784172
2017-12-06 12:47:37.850,-104.8,-18.9,-92.2,19.6,15.3,2/5,,,,,62478,55.052803,9.784172
2017-12-06 12:47:38.330,-105,-18.5,-93.1,19.6,14.8,2/5,,,,,62478,55.052803,9.784172
2017-12-06 12:47:38.695,-105,-18.5,-93.1,19.6,14.8,2/5,,,,,56162,55.052803,9.784172
2017-12-06 12:47:38.850,-105.5,-18.4,-95.4,19.2,14.3,2/5,,,,,56162,55.052803,9.784172
2017-12-06 12:47:39.365,-105.1,-18.3,-94,19.7,14.9,2/5,,,,,56162,55.052803,9.784172
2017-12-06 12:47:39.865,-105.7,-18.6,-95.9,19.2,15.1,2/5,,,,,56162,55.052803,9.784172
2017-12-06 12:47:40.370,-105.8,-18.2,-96.8,19.1,15.3,2/5,,,,,56162,55.052803,9.784172
2017-12-06 12:47:40.720,-105.8,-18.2,-96.8,19.1,15.3,2/5,,,,,63074,55.052803,9.784172
2017-12-06 12:47:40.865,-106.1,-19.3,-96.8,17.7,14.6,2/5,,,,,63074,55.052803,9.784172
2017-12-06 12:47:41.405,-105.9,-19.2,-96.1,17.8,14.6,2/5,,,,,63074,55.052803,9.784172
2017-12-06 12:47:41.885,-105.9,-18.7,-96.5,18.8,14.8,2/5,,,,,63074,55.052803,9.784172
2017-12-06 12:47:42.400,-105.3,-18.6,-94.2,18.7,15.6,2/5,,,,,63074,55.052803,9.784172
2017-12-06 12:47:42.730,-105.3,-18.6,-94.2,18.7,15.6,2/5,,,,,59810,55.052803,9.784172
2017-12-06 12:47:42.920,-105.2,-18.4,-94.1,19.6,15.6,2/5,,,,,59810,55.052803,9.784172
2017-12-06 12:47:43.445,-105.5,-19.3,-94.2,18.4,14.8,2/5,,,,,59810,55.052803,9.784172
2017-12-06 12:47:43.925,-105.2,-18.4,-93.9,19,15.7,2/5,,,,,59810,55.052803,9.784172
2017-12-06 12:47:44.440,-104.9,-19,-92.3,17.8,15,2/5,,,,,59810,55.052803,9.784172
2017-12-06 12:47:44.730,-104.9,-19,-92.3,17.8,15,2/5,,,,,55778,55.052803,9.784172
2017-12-06 12:47:44.965,-104.7,-18.5,-92,20,16.2,2/5,,,,,55778,55.052803,9.784172
2017-12-06 12:47:45.450,-104.5,-19.5,-89.7,20.2,16.6,2/5,,,,,55778,55.052803,9.784172
2017-12-06 12:47:45.970,-105.4,-19.3,-93.7,19.4,15.6,2/5,,,,,55778,55.052803,9.784172
2017-12-06 12:47:46.480,-105.5,-18.5,-95.3,19.1,16,2/5,,,,,55778,55.052803,9.784172
2017-12-06 12:47:47.10,-105.5,-18.5,-95.3,19.1,16,2/5,,,,,59628,55.052803,9.784172
2017-12-06 12:47:47.20,-104.6,-18.7,-91,19.3,15.8,2/5,,,,,59628,55.052803,9.784172
2017-12-06 12:47:47.490,-104.3,-18.5,-90.6,19,16.4,2/5,,,,,59628,55.052803,9.784172
2017-12-06 12:47:48.20,-104.3,-18.7,-90.3,18.7,16.8,2/5,,,,,59628,55.052803,9.784172
2017-12-06 12:47:48.530,-104.8,-19,-92,18.3,15.3,2/5,,,,,59628,55.052803,9.784172
2017-12-06 12:47:48.770,-104.8,-19,-92,18.3,15.3,2/5,,,,,56504,55.052803,9.784172
2017-12-06 12:47:49.45,-104.7,-18.5,-92,19.9,15.8,2/5,,,,,56504,55.052803,9.784172
2017-12-06 12:47:49.520,-104.9,-18.3,-93,19.5,17.8,2/5,,,,,56504,55.052803,9.784172
2017-12-06 12:47:50.45,-104.5,-18.5,-91.4,20,16.5,2/5,,,,,56504,55.052803,9.784172
2017-12-06 12:47:50.535,-105,-18.5,-93.2,19.5,15.4,2/5,,,,,56504,55.052803,9.784172
2017-12-06 12:47:50.760,-105,-18.5,-93.2,19.5,15.4,2/5,,,,,56127,55.052803,9.784172
2017-12-06 12:47:51.55,-105.1,-18.3,-93.9,19.5,15,2/5,,,,,56127,55.052803,9.784172
2017-12-06 12:47:51.565,-104.3,-17.6,-88.2,20.2,16.2,2/5,,,,,56127,55.052803,9.784172
2017-12-06 12:47:52.90,-106.4,-18.4,-98.9,18.2,17.6,2/5,,,,,56127,55.052803,9.784172
2017-12-06 12:47:52.575,-107.3,-18.7,-102.2,17.1,17,2/5,,,,,56127,55.052803,9.784172
2017-12-06 12:47:52.760,-107.3,-18.7,-102.2,17.1,17,2/5,,,,,64033,55.052803,9.784172
2017-12-06 12:47:53.90,-106.3,-18.4,-98.4,18.5,17.8,2/5,,,,,64033,55.052803,9.784172
2017-12-06 12:47:53.560,-105.4,-18.7,-94.5,19.3,18.6,2/5,,,,,64033,55.052803,9.784172
2017-12-06 12:47:54.85,-105.4,-18.8,-94,19.4,18.5,2/5,,,,,64033,55.052803,9.784172
2017-12-06 12:47:54.565,-105.9,-18.5,-97,18.8,18,2/5,,,,,64033,55.052803,9.784172
2017-12-06 12:47:54.765,-105.9,-18.5,-97,18.8,18,2/5,,,,,73203,55.052803,9.784172
2017-12-06 12:47:55.85,-106,-18.6,-97.2,18.7,18.1,2/5,,,,,73203,55.052803,9.784172
2017-12-06 12:47:55.610,-105.2,-18.8,-93.6,19.6,18.9,2/5,,,,,73203,55.052803,9.784172
2017-12-06 12:47:56.90,-104.4,-18.5,-90.9,20,19,2/5,,,,,73203,55.052803,9.784172
2017-12-06 12:47:56.605,-105.3,-18.5,-94.5,18.7,18,2/5,,,,,73203,55.052803,9.784172
2017-12-06 12:47:56.790,-105.3,-18.5,-94.5,18.7,18,2/5,,,,,77548,55.052803,9.784172
2017-12-06 12:47:57.85,-106.1,-18.8,-97.1,18.1,17.3,2/5,,,,,77548,55.052803,9.784172
2017-12-06 12:47:57.610,-106.7,-18.6,-99.8,17.6,16.4,2/5,,,,,77548,55.052803,9.784172
2017-12-06 12:47:58.95,-106.5,-18.7,-98.9,18.3,17.8,2/5,,,,,77548,55.052803,9.784172
2017-12-06 12:47:58.610,-105.5,-18.9,-95.1,18.5,17.6,2/5,,,,,77548,55.052803,9.784172
2017-12-06 12:47:58.770,-105.5,-18.9,-95.1,18.5,17.6,2/5,,,,,71750,55.052803,9.784172
2017-12-06 12:47:59.90,-105.3,-18.5,-94.5,18.3,17.3,2/5,,,,,71750,55.052803,9.784172
2017-12-06 12:47:59.610,-106,-18.4,-97,18.9,18.6,2/5,,,,,71750,55.052803,9.784172
